"","p1","p2","p3","p4","p5","p6","p7","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id","session_id","trial_n","free_param","type","AIC","cAIC"
"L-BFGS-B483",0.556779875013294,9.45341905798312,1.07879796534235,2.08970743720044,0.0930855825006953,3.37857917214361,1.00089732725661,350.441030620622,97,97,NA,52,FALSE,FALSE,45.2799999999988,49,25,689,7,"fit_glaze_osc_zeta_v4_mouse",714.882061241244,715.046525264739
"L-BFGS-B484",0.445412892399456,10.6454204832443,0.999465158581463,0.889227054316383,0.0661757362619846,3.14917096737876,0.999009868039704,287.849036815144,31,31,NA,0,FALSE,FALSE,13.1699999999837,49,27,636,7,"fit_glaze_osc_zeta_v4_mouse",589.698073630287,589.876417579332
"L-BFGS-B485",0.480450718915982,12.9140798035443,0.980415918976254,1.44367752304638,0.0472785327457029,3.15601174260256,1.001,352.775710132635,70,70,NA,0,FALSE,FALSE,36.859999999986,49,28,778,7,"fit_glaze_osc_zeta_v4_mouse",719.55142026527,719.696874810724
"L-BFGS-B486",0.546145724054238,10.9924784502468,0.999255912376061,0.804807959619638,0.197996951857462,3.02444288852903,1.00083036113606,363.279572653663,73,73,NA,0,FALSE,FALSE,40.8699999999953,49,29,826,7,"fit_glaze_osc_zeta_v4_mouse",740.559145307327,740.69606462273
"L-BFGS-B487",0.357737109849844,7.27326601769305,1.04073425904435,0,0.025,4.46383240581246,0.999,408.25827623905,107,107,NA,1,FALSE,TRUE,64.7799999999988,49,30,889,7,"fit_glaze_osc_zeta_v4_mouse",830.5165524781,830.643680741437
"L-BFGS-B488",0.319553108634196,15.4243412369427,4.65827492744181,0.383012017615922,0.0974657672290947,0,0.999,34.918263995284,101,101,NA,0,FALSE,FALSE,5.60999999998603,49,51,86,7,"fit_glaze_osc_zeta_v4_mouse",83.8365279905681,85.2724254264655
"L-BFGS-B489",0.505384299365365,2.77148393135782,1.01016142068661,0.703436078763264,0.0603856153482781,1.48762981126402,0.999,170.117270475081,107,107,NA,0,FALSE,FALSE,24.25,50,1,347,7,"fit_glaze_osc_zeta_v4_mouse",354.234540950163,354.564924430989
"L-BFGS-B490",0.640628099740159,4.32112249129426,1.03866535059558,1.03512308660283,0.0548316430347195,3.13974438608235,0.999,157.219987310075,62,62,NA,0,FALSE,FALSE,14.3999999999942,50,2,355,7,"fit_glaze_osc_zeta_v4_mouse",328.43997462015,328.762741190755
"L-BFGS-B491",0.558791930790858,8.71371367856577,0.706829388285801,1.46089514903088,0.025,6.10748480771854,1.001,138.325254796022,149,149,NA,1,FALSE,TRUE,34.8500000000058,50,3,352,7,"fit_glaze_osc_zeta_v4_mouse",290.650509592044,290.976090987393
"L-BFGS-B492",0.556699917184397,10.6597431929776,1.01874353568088,0.864406019080633,0.2,3.39098035345013,1.001,216.037264202489,60,60,NA,0,FALSE,TRUE,20.3899999999849,50,4,509,7,"fit_glaze_osc_zeta_v4_mouse",446.074528404978,446.29808129919
"L-BFGS-B493",0.498824820033326,17.6739468369613,1.04744919405032,1.21134548934461,0.0273182732032624,1.66765316847933,1.0008972089429,185.341953942014,81,81,NA,0,FALSE,FALSE,24.7399999999907,50,5,459,7,"fit_glaze_osc_zeta_v4_mouse",384.683907884028,384.932244912853
"L-BFGS-B494",0.654979791134198,11.5659977080122,10,0,0.2,2.73607641299175,0.999,163.064133708812,106,106,NA,1,FALSE,TRUE,30.8600000000151,50,6,441,7,"fit_glaze_osc_zeta_v4_mouse",340.128267417623,340.386927925707
"L-BFGS-B495",0.640575493285452,20,0.982420605976151,0.552323671403625,0.0607758324601869,1.05474534459025,1.001,136.986004926082,119,119,NA,1,FALSE,TRUE,36.640000000014,50,7,463,7,"fit_glaze_osc_zeta_v4_mouse",287.972009852163,288.218163698317
"L-BFGS-B496",0.603646408220095,20,0.965405834729148,1.60979676151368,0.051921362208806,2.46983807182748,1.001,177.98351988189,90,90,NA,0,FALSE,FALSE,30.6199999999953,50,8,511,7,"fit_glaze_osc_zeta_v4_mouse",369.967039763779,370.189703779684
"L-BFGS-B497",0.633791844607816,2.75644501823411,0.599154669782903,0.664328342165509,0.0937393262387906,2.07783267772123,0.999,209.57153576688,132,132,NA,0,FALSE,FALSE,36.9500000000116,52,10,418,7,"fit_glaze_osc_zeta_v4_mouse",433.143071533761,433.416242265468
"L-BFGS-B498",0.530278879025668,3.61918713734436,1.02085350452846,0.667744766683931,0.104116714987669,3.17826665145745,0.999053219735037,357.016723316094,52,52,NA,0,FALSE,FALSE,27.929999999993,52,12,771,7,"fit_glaze_osc_zeta_v4_mouse",728.033446632187,728.180235623013
"L-BFGS-B499",0.500954776621224,11.2409641452349,1.01591899988579,0.83159539065874,0.2,3.22584556444401,0.999,234.054902597497,31,31,NA,0,FALSE,FALSE,13.5,52,13,657,7,"fit_glaze_osc_zeta_v4_mouse",482.109805194995,482.282378384517
"L-BFGS-B500",0.253544374684062,20,0.748369522061766,2.20725341455288,0.0265370987647118,2.1799594811295,0.999,305.150875450439,44,44,NA,0,FALSE,FALSE,21.5199999999895,52,14,722,7,"fit_glaze_osc_zeta_v4_mouse",624.301750900877,624.458613645975
"L-BFGS-B501",0.253909198171528,7.42855399642346,0.941938201519058,1.24257638165524,0.0407781221488654,2.22238445208111,0.999089085321787,331.413291109706,88,88,NA,0,FALSE,FALSE,38.2799999999988,52,15,646,7,"fit_glaze_osc_zeta_v4_mouse",676.826582219411,677.002130808753
"L-BFGS-B502",0.311451595216873,1.64753519021816,2.78004988469568,0,0.0661257715060929,2.30930576412947,0.999829844625513,407.3480991581,135,135,NA,52,FALSE,FALSE,71.0899999999965,53,15,776,7,"fit_glaze_osc_zeta_v4_mouse",828.6961983162,828.842031649534
"L-BFGS-B503",0.449154552481744,3.94495450233618,0,0.327614737711169,0.16224120200353,1.52145605631374,0.999,174.612173703233,122,122,NA,1,FALSE,TRUE,34.8500000000058,53,16,429,7,"fit_glaze_osc_zeta_v4_mouse",363.224347406467,363.490380660624
"L-BFGS-B504",0.448109124445354,3.17516923062123,0,0.227644070228204,0.0328633742771885,2.97112490515952,1.00092232921336,379.938185493447,118,118,NA,1,FALSE,FALSE,67.7300000000105,53,17,839,7,"fit_glaze_osc_zeta_v4_mouse",773.876370986894,774.011148363549
"L-BFGS-B505",0.397168194160494,4.64618471547484,3.10634579417688,0.539506574208504,0.0400331070008563,5.28397044399085,0.999,332.791611613252,92,92,NA,0,FALSE,FALSE,54.9900000000198,53,18,869,7,"fit_glaze_osc_zeta_v4_mouse",679.583223226505,679.713304527318
"L-BFGS-B506",0.380278819996582,7.0741307709859,0.107723416328674,0.910458886640929,0.0790241126787523,0.917206294679808,1.001,298.344140233622,93,93,NA,0,FALSE,FALSE,47.6700000000128,53,19,754,7,"fit_glaze_osc_zeta_v4_mouse",610.688280467244,610.838414515502
"L-BFGS-B507",0.313393333893462,4.47031976955394,0.749406695327015,0.786733345304158,0.0890490540546791,2.65037143519605,0.999,423.439930266188,81,81,NA,0,FALSE,FALSE,42.5,53,20,770,7,"fit_glaze_osc_zeta_v4_mouse",860.879860532376,861.026842159673
"L-BFGS-B508",0.299316506359936,1.7049404381689,2.7717342899406,9.45056731068394e-04,0.196738211904484,1.75722703082973,0.999004047815277,293.058552412535,67,67,NA,0,FALSE,FALSE,26.0500000000175,54,10,580,7,"fit_glaze_osc_zeta_v4_mouse",600.11710482507,600.312909020874
"L-BFGS-B509",0.344975283789721,1.73811524598741,10,-8.67361737988404e-19,0.025,4.74383344238086,1.001,273.68388537536,111,111,NA,1,FALSE,TRUE,39.8899999999849,54,11,534,7,"fit_glaze_osc_zeta_v4_mouse",561.367770750721,561.580698507375
"L-BFGS-B510",0.558720990614065,2.38229058366044,1.05043122012002,0.277732674985079,0.183945694855992,3.00935380824931,1.001,289.524899293117,77,77,NA,0,FALSE,FALSE,28.8999999999942,54,12,561,7,"fit_glaze_osc_zeta_v4_mouse",593.049798586233,593.252330231803
"L-BFGS-B511",0.467682293442259,3.50914172795958,1.15370142214107,0.45502707270419,0.059454493216849,4.32199294654424,1.001,297.763226259018,118,118,NA,0,FALSE,FALSE,47.1300000000047,54,13,595,7,"fit_glaze_osc_zeta_v4_mouse",609.526452518037,609.717253199468
"L-BFGS-B512",0.469956721147856,3.24886996742775,1.13600971193151,0.55592627472188,0.0330042703882276,2.22707287229227,1.001,253.513893298506,114,114,NA,0,FALSE,FALSE,32.9500000000116,54,14,437,7,"fit_glaze_osc_zeta_v4_mouse",521.027786597012,521.288858858084
"L-BFGS-B513",0.417106939034343,2.59678680679124,0.948118649749252,0.405975529968962,0.10574506693343,1.06288625607596,1.001,254.054792923951,91,91,NA,0,FALSE,FALSE,34.5599999999977,56,6,563,7,"fit_glaze_osc_zeta_v4_mouse",522.109585847903,522.311387649705
"L-BFGS-B514",0.282847503801315,2.58302699207238,2.47429688498845,0.0279759845380101,0.145699497589774,1.45222780287046,1.001,277.03450436932,132,132,NA,1,FALSE,FALSE,56.1699999999837,56,7,633,7,"fit_glaze_osc_zeta_v4_mouse",568.06900873864,568.24820873864
"L-BFGS-B515",0.480716994789463,3.98406070777977,0.861382912131065,0.288172577329189,0.025,3.39423481849466,0.999,224.157380821154,73,73,NA,0,FALSE,FALSE,26.1199999999953,56,8,535,7,"fit_glaze_osc_zeta_v4_mouse",462.314761642308,462.527285361474
"L-BFGS-B516",0.575847454516862,5.01438711331149,1.11428288148521,0.600295216883442,0.0987476163257406,6.280043714526,0.999,160.826408260977,137,137,NA,1,FALSE,FALSE,38.570000000007,56,9,427,7,"fit_glaze_osc_zeta_v4_mouse",335.652816521954,335.920119624579
"L-BFGS-B517",0.522738979453436,5.15938937941829,1.02355041681995,0.739167558151802,0.025,2.40304096013549,1.001,177.028898973906,88,88,NA,0,FALSE,TRUE,28.0899999999965,56,10,477,7,"fit_glaze_osc_zeta_v4_mouse",368.057797947813,368.296603917962
"L-BFGS-B518",0.389425138976244,3.85255144176845,0.957809739695591,0.615274184556057,0.2,2.75280270943008,1.001,436.440460361511,130,130,NA,0,FALSE,TRUE,72.4100000000035,56,11,822,7,"fit_glaze_osc_zeta_v4_mouse",886.880920723022,887.018512860614
"L-BFGS-B519",0.490435815669345,2.24948428815448,1.00323691542588,0.0640890708232663,0.0285453617521096,2.80903266297404,0.999,577.251230970506,60,60,NA,0,FALSE,FALSE,39.2200000000012,56,12,948,7,"fit_glaze_osc_zeta_v4_mouse",1168.50246194101,1168.62161087718
"L-BFGS-B520",0.484918813852118,13.0462160482525,1.01435837725402,0.978735358318468,0.0288908543533935,1.69953312948733,1.001,303.158894669785,62,62,NA,0,FALSE,FALSE,29.6199999999953,56,13,704,7,"fit_glaze_osc_zeta_v4_mouse",620.317789339571,620.4787088798
"L-BFGS-B521",0.582649370308111,9.19243477730032,0.952128397462663,1.23449755268108,0.025,2.55018824300003,1.001,273.651285410551,103,103,NA,1,FALSE,TRUE,40.3800000000047,56,14,581,7,"fit_glaze_osc_zeta_v4_mouse",561.302570821102,561.498033299287
"L-BFGS-B522",0.651910349485849,2.44452501350499,0.718928321436746,0.796100319226547,0.0662859647068635,1.9786886652792,0.999000953689532,447.029366562328,135,135,NA,52,FALSE,FALSE,79.5,57,10,861,7,"fit_glaze_osc_zeta_v4_mouse",908.058733124657,908.190034414223
"L-BFGS-B523",0.42414653323515,2.20631934649833,1.03606279034384,0.202270125337482,0.0346310529498438,3.25778936768056,0.999,311.836489816184,67,67,NA,0,FALSE,FALSE,29.7799999999988,58,5,660,7,"fit_glaze_osc_zeta_v4_mouse",637.672979632368,637.844758773472
"L-BFGS-B524",0.696439117969206,1.94772595701815,2.07736531727978,0,0.0315394073551789,0.846389455624715,1.001,368.858940502893,131,131,NA,52,FALSE,TRUE,66.0200000000186,58,6,746,7,"fit_glaze_osc_zeta_v4_mouse",751.717881005786,751.869642523401
"L-BFGS-B525",0.513199687045816,5.31635832765466,0.987532347515465,0.463465307334055,0.0556475921727923,1.56661476856018,1.001,210.202024613791,75,75,NA,0,FALSE,FALSE,27.9100000000035,58,7,553,7,"fit_glaze_osc_zeta_v4_mouse",434.404049227582,434.609553814738
"L-BFGS-B526",0.275719776292084,6.64676049558065,1.20786143041493,0.335511871401567,0.198412980234463,3.02448645418715,0.999,310.579070995764,84,84,NA,0,FALSE,FALSE,38.8999999999942,58,8,683,7,"fit_glaze_osc_zeta_v4_mouse",635.158141991527,635.324067917453
"L-BFGS-B527",0.484553055261388,7.07022659709983,1.00018858112222,1.24220193541168,0.0321547640897117,3.18512931911541,0.999805661253092,444.961894119908,92,92,NA,52,FALSE,FALSE,53.9800000000105,58,9,853,7,"fit_glaze_osc_zeta_v4_mouse",903.923788239816,904.056332618514
"L-BFGS-B528",0.356799447400766,5.13599620244208,3.06876790228397,0,0.152916198083107,4.59405777929205,1.0002419109368,277.811474582095,147,147,NA,52,FALSE,FALSE,57.1600000000035,58,10,578,7,"fit_glaze_osc_zeta_v4_mouse",569.62294916419,569.81944039226
"L-BFGS-B529",0.396159063182343,8.25733658092638,1.01443989526744,0.533953113103558,0.193042854808871,3.02763722900524,0.999,385.203613372299,34,34,NA,0,FALSE,FALSE,18.570000000007,58,11,813,7,"fit_glaze_osc_zeta_v4_mouse",784.407226744599,784.546357179381
"L-BFGS-B530",0.494833483466421,8.10980408872422,1.0095251301059,0.259163077074416,0.025,3.05983625323552,0.999,433.431544335504,34,34,NA,0,FALSE,TRUE,22.109999999986,58,12,948,7,"fit_glaze_osc_zeta_v4_mouse",880.863088671009,880.982237607179
"L-BFGS-B531",0.466847130500896,14.4063442131206,0.998781880275297,0.825834415154051,0.0280532316381522,3.22640643939037,0.999,353.309701074628,39,39,NA,0,FALSE,FALSE,22.6300000000047,58,13,856,7,"fit_glaze_osc_zeta_v4_mouse",720.619402149257,720.751477620955
"L-BFGS-B532",0.511895562898565,16.1683132030542,0.976388974629316,0.67568772987415,0.17513691293547,3.25441260813647,0.999,324.298150479485,114,114,NA,52,FALSE,FALSE,66.8099999999977,58,14,860,7,"fit_glaze_osc_zeta_v4_mouse",662.596300958969,662.72775635803
"L-BFGS-B533",0.450720087350573,12.8340743873668,0.725302306411413,0.802281162027072,0.2,3.56617174028752,0.999,234.310036089385,104,104,NA,1,FALSE,FALSE,38.6300000000047,58,15,549,7,"fit_glaze_osc_zeta_v4_mouse",482.62007217877,482.827096208345
"L-BFGS-B534",0.525228675459154,3.9697193120652,1.03977497918712,0.0969278430387982,0.0305374240139087,3.15433951769936,0.999,261.713008156924,53,53,NA,0,FALSE,FALSE,28.8399999999965,58,16,788,7,"fit_glaze_osc_zeta_v4_mouse",537.426016313847,537.569606057437
"L-BFGS-B535",0.625517599157719,18.7263279252965,1.70267776200525,0.823542507522505,0.0779149846774743,2.14262062342502,0.999,209.994271400584,85,85,NA,0,FALSE,FALSE,32.4899999999907,58,17,565,7,"fit_glaze_osc_zeta_v4_mouse",433.988542801167,434.189620000449
"L-BFGS-B536",0.402556067648291,2.51306437246644,0.996805706226186,0.252622475796091,0.0391418589334256,3.20600220624674,1.001,253.374238270184,57,57,NA,0,FALSE,FALSE,22.2000000000116,59,6,584,7,"fit_glaze_osc_zeta_v4_mouse",520.748476540368,520.942920984812
"L-BFGS-B537",0.575111870541187,2.72628107195622,0.522596878782141,0.353945052099434,0.0442454020898649,5.00984630113648,0.999,366.944667328603,155,155,NA,0,FALSE,FALSE,77.6499999999942,59,7,735,7,"fit_glaze_osc_zeta_v4_mouse",747.889334657206,748.04339242887
"L-BFGS-B538",0.501549529267608,2.73473330688726,1.03407780776275,0.246964218320865,0.137847542162903,3.40355638029756,1.001,331.537416891223,58,58,NA,0,FALSE,FALSE,26.3999999999942,59,8,672,7,"fit_glaze_osc_zeta_v4_mouse",677.074833782445,677.24350848124
"L-BFGS-B539",0.443502142078556,3.08959258818912,0.421658165675317,0.548613283093919,0.025,2.10372893208707,1.001,359.158333780574,111,111,NA,1,FALSE,TRUE,55.8399999999965,59,9,740,7,"fit_glaze_osc_zeta_v4_mouse",732.316667561149,732.46967302563
"L-BFGS-B540",0.502103986989143,12.3593082259771,0.770678417266755,0.826483687779679,0.0276269629869061,0,0.999263573019747,244.464217260907,122,122,NA,0,FALSE,FALSE,58.9900000000198,59,10,702,7,"fit_glaze_osc_zeta_v4_mouse",502.928434521815,503.089817807118
"L-BFGS-B541",0.403504440080537,8.88551548829293,0.950103957861407,0.345075879009198,0.0263759152335703,3.11061812292514,0.999,301.094677309713,57,57,NA,0,FALSE,FALSE,26.1600000000035,59,11,679,7,"fit_glaze_osc_zeta_v4_mouse",616.189354619426,616.356269671587
"L-BFGS-B542",0.459892285959366,20,0,0.654428811236453,0.157474597948625,5.01350912880681,1.001,59.9105158025556,96,96,NA,0,FALSE,TRUE,11.6700000000128,59,12,186,7,"fit_glaze_osc_zeta_v4_mouse",133.821031605111,134.450245088257
"L-BFGS-B543",0.451616335911196,19.6110494209619,1.13654769548944,0.475254921823705,0.2,3.2474383018251,0.999,181.142057654071,103,103,NA,1,FALSE,TRUE,36.929999999993,59,13,534,7,"fit_glaze_osc_zeta_v4_mouse",376.284115308142,376.497043064796
"L-BFGS-B544",0.538246874755277,20,0,0.796522656719037,0.166358253845338,0,1.001,20.5285924726397,110,110,NA,0,FALSE,TRUE,4.14000000001397,59,14,54,7,"fit_glaze_osc_zeta_v4_mouse",55.0571849452794,57.491967553975
"L-BFGS-B545",0.485717022594429,19.3266698838696,1.05609557872194,0.809434670248953,0.142000710980819,3.13430405461969,0.999,257.178461814173,33,33,NA,0,FALSE,FALSE,15.7799999999988,59,15,709,7,"fit_glaze_osc_zeta_v4_mouse",528.356923628346,528.516695382983
"L-BFGS-B546",0.476650799505714,20,1.33380336870958,0.223266441582535,0.025,4.7362437307025,1.001,251.674471105969,93,93,NA,0,FALSE,TRUE,58.2200000000012,59,16,911,7,"fit_glaze_osc_zeta_v4_mouse",517.348942211938,517.47297321969
"L-BFGS-B547",0.438826575829285,10.5681368793653,0.936121473273729,0.629570624994477,0.0490270782223213,2.690590779401,1.001,398.7421278765,79,79,NA,0,FALSE,FALSE,49.4100000000035,59,17,913,7,"fit_glaze_osc_zeta_v4_mouse",811.484255753001,811.608012659078
"L-BFGS-B548",0.483831232455817,20,1.00519772313868,0.88033153594981,0.0285923045169835,3.20026437895583,1.001,348.960136936241,40,40,NA,0,FALSE,FALSE,29.0899999999965,59,18,1052,7,"fit_glaze_osc_zeta_v4_mouse",711.920273872481,712.027553565968
"L-BFGS-B549",0.524230836942283,3.75430318543707,1.02057513857634,0.555521244067944,0.043868271024487,2.90659330899821,0.999,241.66989127886,77,77,NA,0,FALSE,FALSE,27.5,60,4,532,7,"fit_glaze_osc_zeta_v4_mouse",497.33978255772,497.553523015735
"L-BFGS-B550",0.564427225910272,9.01963701104227,1.00828644810386,1.63598196323756,0.156921607067945,2.93677175293564,0.999001115589235,218.221862015498,38,38,NA,0,FALSE,FALSE,11.7999999999884,60,5,469,7,"fit_glaze_osc_zeta_v4_mouse",450.443724030996,450.686674139456
"L-BFGS-B551",0.643728858330598,6.31003384338927,5.84238145261816,0.211968226375891,0.2,3.78223935184381,0.999,211.504439803013,110,110,NA,1,FALSE,TRUE,33.7999999999884,60,6,458,7,"fit_glaze_osc_zeta_v4_mouse",437.008879606026,437.257768494914
"L-BFGS-B552",0.637475041473664,9.01313817280571,2.78592371000769,0.565264748893652,0.0423119077927183,0,1.00093692240821,217.70735237971,115,115,NA,1,FALSE,FALSE,36.1499999999942,60,7,470,7,"fit_glaze_osc_zeta_v4_mouse",449.41470475942,449.657129001844
"L-BFGS-B553",0.487233635837862,13.2372345801761,1.02148821874172,0.705877247204067,0.138145299827566,3.46871372397083,0.999001192639654,284.410566896147,65,65,NA,0,FALSE,FALSE,30.7700000000186,60,8,695,7,"fit_glaze_osc_zeta_v4_mouse",582.821133792294,582.984161448772
"L-BFGS-B554",0.662577162752484,9.23786351080319,2.5321212791626,0.360398004376813,0.0293900417901548,3.2095665937545,1.00007706416937,233.90509260045,121,121,NA,1,FALSE,FALSE,40.7600000000093,60,9,504,7,"fit_glaze_osc_zeta_v4_mouse",481.810185200901,482.035991652514
"L-BFGS-B555",0.329902160512494,13.0160948407124,6.24350699048285e-07,1.3259659189351,0.0488622889890631,2.68647550451433,1.001,89.1517635189002,105,105,NA,0,FALSE,FALSE,13.9700000000012,60,29,206,7,"fit_glaze_osc_zeta_v4_mouse",192.3035270378,192.869183603457
"L-BFGS-B556",0.495333717296653,2.21068029366866,1.02280564050281,0.268531611112823,0.0859947855150745,3.1835694816548,1.001,379.966687755496,61,61,NA,0,FALSE,FALSE,32.5,61,7,784,7,"fit_glaze_osc_zeta_v4_mouse",773.933375510992,774.077705407899
"L-BFGS-B557",0.634466203516339,2.42463407874774,3.64631903261934,0,0.025,3.59873996692138,0.999,373.913324522704,107,107,NA,1,FALSE,TRUE,54.8699999999953,61,8,752,7,"fit_glaze_osc_zeta_v4_mouse",761.826649045408,761.977186679817
"L-BFGS-B558",0.583834065381458,5.46467364571584,1.02242436911875,0.885330550649113,0.0823399962428135,3.14091194024758,0.999,316.026268872467,45,45,NA,0,FALSE,FALSE,26.1199999999953,61,9,843,7,"fit_glaze_osc_zeta_v4_mouse",646.052537744933,646.18666948146
"L-BFGS-B559",0.474149690424846,5.1197761103532,1.00288409434079,0.468653096326703,0.140895108955237,3.13169412860163,1.00099941736807,313.955044713495,60,60,NA,0,FALSE,FALSE,35.789999999979,61,10,880,7,"fit_glaze_osc_zeta_v4_mouse",641.91008942699,642.038529793963
"L-BFGS-B560",0.491252115120579,7.1357294217048,1.01034377653166,0.93502230333027,0.198700252686262,3.1484285308182,0.999030270772482,395.597982279476,37,37,NA,0,FALSE,FALSE,21.1600000000035,61,11,841,7,"fit_glaze_osc_zeta_v4_mouse",805.195964558951,805.330418340464
